compound_name,filename,final_nM
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.079742124853468
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.744479060833297
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,1.7332073998420374
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,0.184154254124682
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.371898959661548
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.407552841314833
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,0.2290820604691175
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,1.769284719029312
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.2865924457712375
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.015864162669636733
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.265974330742129
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.1336013226281185
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.1140668217604395
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.059081729143299004
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.04722374266144606
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,0.494469112519639
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,0.5898020677929651
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,0.025265321716053713
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,0.44977145204083646
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,0.1128963005731885
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.26117922825080153
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,1.0160443189497759
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,3.2777394022815676
"Homarine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,40.93636191505692
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_1_A,0.8896938580585144
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_1_B,0.3111526261402695
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_1_C,10.47112886974996
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,49.96681007097776
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_2_A,0.012733226635331513
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_2_B,0.0767536851270185
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_2_C,0.067937506495286
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_3_A,7.391684286823537
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_3_B,0.16960323957524048
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_3_C,0.0827464579029245
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.0521160265424775
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_4_B,0.05843002244131
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_4_C,0.19960144185586998
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_5_A,0.021274403654140052
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_5_B,0.119592732095485
"Homarine 1(15N), 0(13C)",230831_Smp_LabBlk_5_C,0.0959062581120495
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,18.135703545179354
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,7.740782143270984
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,68.8245956192734
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,0.1247855441429965
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,0.1283616096765695
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.090729506363425
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InH2O_3,3630.8729617414892
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_1,1.5845008208316431
"Homarine 1(15N), 1(13C)",230831_Std_4uMStdsMix2InMatrix_2,2.077820994997085
"Homarine 1(15N), 1(13C)",230831_Std_H2OinMatrix_1,4.96764861806635
"Homarine 1(15N), 1(13C)",230831_Std_H2OinMatrix_2,4.090193679017119
"Homarine 1(15N), 1(13C)",230831_Std_H2OinMatrix_3,2.8643740963416104
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,3.0614825117864455
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,2.549967720664929
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,1.13573533016101
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,2.8390958154641153
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,2.838192066107789
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,2.8396295448907702
"Homarine 1(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,3.4552356858115125
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,3.383296030113999
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,5.177640123811308
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,1.3406292489331826
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,5.076466325531542
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,3.686901698617838
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,3.205908940199017
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,4.617401953261752
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,2.171134003068973
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,6.087126235458144
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,7.09623172370471
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,3.5716695083513543
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,4.849440276904518
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,7.910108591210352
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,2.129403038549784
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,2.389369181837675
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,3.029901236207494
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,5.021435568379628
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,6.570184167476054
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,2.584923036593783
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,9.759665941105503
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,2.9395177039095133
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,1.6033904238768146
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,2.4407433303792505
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,2.49005561547738
"Homarine 1(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,18.977382055563822
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_1_A,0.5384433208728495
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_1_C_2ndInj,19.472243259929687
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.988177194223371
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_3_A,3.115062491028193
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_3_B,4.1453481807641985
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_3_C,2.759571549139982
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_4_A,0.42463971919010945
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_4_B,2.705442459114113
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_4_C,2.8268975298286843
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_5_A,2.827776599790529
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_5_B,5.398374482553684
"Homarine 1(15N), 1(13C)",230831_Smp_LabBlk_5_C,2.8081287613839825
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,479562.2292408889
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,494975.76120132534
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,5069507.504396031
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,9440.632797340219
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,12701.098597133405
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,17.336295420833903
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,30429.996751212977
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,24435.255589194217
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,7377.9084952951025
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,13.41176452806753
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,3.992284145954115
"L- Glutamine 0(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_3,3.1379135976180232
"L- Glutamine 0(15N), 0(13C)",230831_Std_H2OinMatrix_1,68.65597737052369
"L- Glutamine 0(15N), 0(13C)",230831_Std_H2OinMatrix_2,8.555370069815822
"L- Glutamine 0(15N), 0(13C)",230831_Std_H2OinMatrix_3,8.102826110323704
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,50.53701837089167
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,53.05820165536949
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,7.83776614752862
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,50.1931260460204
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,56.738449860972956
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,5.405830212041218
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,18.234823683239657
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,2.0524435758477613
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,5.478802158853345
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,3.1574638988967734
"L- Glutamine 0(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,18.955919330027413
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,66.74093853279511
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,99.08915064205597
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,110.00698671659254
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,44.70316411370648
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,4.157721896252535
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,7.138332789841553
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,74.8761139005297
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,4.28057092913909
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,14.587079866880847
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,9.865461735473856
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,12.88963879927047
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,35.8651538055904
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,5.255729011974032
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,2.0644254501273505
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,7.110065532328107
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,17.48751758414425
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,5.7701607306680645
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,12.510275698756168
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,0.9809427572439322
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,37.51567580809425
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,30.505858978368643
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,12.366445025478948
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_B,8.66886686293544
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_C,7.6663004150936835
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,4.499160406271179
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,20.91722673905866
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,12.296591793510018
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,1.7019907393958726
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,20.44056083521111
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C,2.467822633305237
"L- Glutamine 0(15N), 0(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,11.473602755713753
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_1_A,115.96034391333703
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_1_B,25.09788723080211
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_1_C,12.045229804470834
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_1_C_2ndInj,8.937514980101946
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_2_A,4.809209639661349
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_2_B,14.666884033990614
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_2_C,5.0009770003726874
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_3_A,2.1948548250780062
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_3_B,7.400906065733133
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_3_C,49.16742168698417
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_4_A,0.6381467479255296
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_4_B,51.158626127896866
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_4_C,2.744054494183483
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_5_A,40.581519894991466
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_5_B,7.157973837811065
"L- Glutamine 0(15N), 0(13C)",230831_Smp_LabBlk_5_C,4.13652639526159
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_1,27219.49340391415
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_2,27362.514999329254
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InH2O_3,281589.5463627079
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_1,522.8969080452218
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_2,698.6337422846061
"L- Glutamine 0(15N), 1(13C)",230831_Std_4uMStdsMix1InMatrix_3,0.883941508804632
"L- Glutamine 0(15N), 1(13C)",230831_Std_H2OinMatrix_1,0.2995369037941051
"L- Glutamine 0(15N), 1(13C)",230831_Std_H2OinMatrix_3,0.5337469183886268
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full1,1.9102576342883768
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.9871798627659557
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full3,0.37400091383557205
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full4,1.1164982432401889
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full5,2.0359704718040654
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full6,1.1673533296883938
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full7,1.3943729452373474
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.5850879609361809
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full9,1.440389197121356
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full10,1.7457674478554348
"L- Glutamine 0(15N), 1(13C)",230831_Poo_G5_NFEX-CatEx_Full11,1.738195888052978
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_A,1.1234701642575757
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_B,2.0408184611190863
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T0_Metab_C,3.625115560996486
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,0.5063249586649317
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,0.13910941565159532
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.1860772315811808
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,1.7182117049826984
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.6243078538882406
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,2.365731536122971
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,2.1041431935721824
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,1.2677584211519217
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,1.7721443939872084
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,0.18606338570165343
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.141019754179189
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,0.2976159216938251
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,0.16119675264782274
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,0.15808900251059604
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NH4_Metab_A,0.19624437757347699
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_A,2.197860811690802
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_B,4.830853700956083
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_NO3_Metab_C,3.328688845679936
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_A,0.46255203090873953
"L- Glutamine 0(15N), 1(13C)",230831_Smp_G5_NFEX_T24_Urea_Metab_B,1.3049576157615919
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_1_A,3.358071259796244
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_1_B,0.6493911373506048
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_1_C,1.1141530947067924
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_2_A,0.18080723087444336
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_2_B,0.14760895052333775
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_2_C,0.23598654489279905
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_3_B,0.24558529750144678
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_3_C,0.15123314512744487
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_4_B,0.18491127167002855
"L- Glutamine 0(15N), 1(13C)",230831_Smp_LabBlk_5_C,0.1643743966194218
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_1,3135.501288810696
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_2,3068.539049150119
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InH2O_3,37524.847427705245
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_1,66.39815976849529
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_2,79.46121743472278
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix1InMatrix_3,90.81687684367623
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_1,3232.3971376683207
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_2,2431.432419326516
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InH2O_3,1269.605988332695
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_1,4.463239730023099
"L- Glutamine 1(15N), 0(13C)",230831_Std_4uMStdsMix2InMatrix_2,1.8459500327594907
"L- Glutamine 1(15N), 0(13C)",230831_Std_H2OinMatrix_1,0.24373030035201218
"L- Glutamine 1(15N), 0(13C)",230831_Std_H2OinMatrix_2,5.637247701715304
"L- Glutamine 1(15N), 0(13C)",230831_Std_H2OinMatrix_3,7.126119687124504
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full1,8.2604389259385
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full2,0.5008723079253317
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full3,8.14970998802116
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full4,9.016712484603856
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full5,9.028965744178242
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full6,9.16514169101383
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full7,9.123771257215797
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full8,0.1289861591890505
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full9,8.272892527709276
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full10,0.31275298585015676
"L- Glutamine 1(15N), 0(13C)",230831_Poo_G5_NFEX-CatEx_Full11,9.685811236474905
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_A,1.3494382574121424
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_B,0.34388747313736945
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T0_Metab_C,0.5806566624015589
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_A,34.27500039555839
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_B,18.734785867186723
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NH4_Metab_C,31.167602657320042
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_A,0.5048429976430853
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_B,0.3681648427943258
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_NO3_Metab_C,0.5662415887568266
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_A,1.3194160094665184
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_B,2.7741769261482525
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T6_Urea_Metab_C,0.2632211156206756
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_A,0.14174816854633868
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_B,62.70407102142725
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NH4_Metab_C,7.940086884819145
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_A,0.7816581531363523
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_B,0.6694749925407425
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_NO3_Metab_C,1.263731271999364
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_A,2.13140430770681
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_B,3.0143451948625732
"L- Glutamine 1(15N), 0(13C)",230831_Smp_G5_NFEX_T12_Urea_Metab_C,2.5669698189072854
